topic_index,topic_id,topic_title,tag_id,tag_name,level,is_new,topic_is_show,question_index,question_id,part,question_is_show,content
156,1284,侍花弄果之人/让你自豪的照片/激励你做有趣事情的人/聪明的人/劝你的人/被夸赞的经历,18,人物,0,0,0,1,3705,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
157,1283,塑料废品/漂亮物品/常去的熟人之家/别人家的房间,19,事物,1,0,0,1,3704,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
158,1282,学到的重要事情/克服困难终成功/户外活动,20,事件,0,0,0,1,3703,4,0,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
159,1281,运动场所/向旅游者推荐你国家的一个地方/想再去一次的城市,21,地点,1,0,0,1,3702,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
160,1280,认识的不同文化的人/发小/表达情绪的人/时尚人士/想要一起学习or工作的人,18,人物,1,0,0,1,3701,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
161,1209,有趣的讨论/送给朋友的礼物,20,事件,3,0,0,1,3502,4,0,Describe an interesting discussion you had with your friend You should say: What the discussion was about What opinions you and your friend had Why you think the discussion was interesting And how you felt about it Describe a gift you would like to buy for your friend You should say: How you knew your friend How long you have known him/her How you would choose a gift for him/her And explain why you would choose that gift for him/her
162,1206,积极的改变/节约时间的方法、改变,20,事件,3,0,0,1,3499,4,0,Describe a positive change that you made in your life You should say: What the change was Why you did it Who you did it with And explain how you feel about the change Describe a way/change that helps you save a lot of time You should say What it is How you implement it How difficult it is And explain how you feel about the way/change
163,1204,帮助集中注意力的方法/改变世界的发明,19,事物,1,0,0,1,3497,4,0,Describe something you do that can help you concentrate on work/study You should say: What it is How it helps you concentrate When you do it And explain how you feel about it Describe an invention that has changed the world in a positive way You should say: What it is What benefits it has brought How it influences people of different ages And explain how it changed people's lives
164,1202,帮助小孩/一次非常忙碌的经历,20,事件,2,0,0,1,3495,4,0,Describe a time when you helped a child You should say: When it was How you helped him/her Why you helped him/her And how you felt about it Describe a time you were very busy You should say: When it happened Where you were What you did And explain why you were busy
165,1197,保健方式/想参加的比赛,20,事件,3,0,0,1,3490,4,0,Describe something you do to keep fit and healthy You should say: What it is When you do it Who you do it with And explain why you think this method is important Describe a contest/competition you would like to participate in You should say: What the contest/competition is about Where the contest/competition will take place When it will be held And explain why you would like to participate in it
166,1159,不喜欢的规则/对社会有贡献的人,18,人物,2,0,0,1,3365,4,0,不喜欢的规则 Describe a rule that you don't like You should say: What it is Why you don't like it How others feel about the rule And explain whether you've followed the rule 对社会有贡献的人 Describe a person who contributes to the society You should say: Who the person is How you knew him/her What type of work he/she does And explain why you think he/she contributes to the society
167,1155,快乐活动/有趣的谈话,20,事件,2,0,0,1,3358,4,0,快乐活动 Describe a happy event you organized You should say: What the event was Where you had it Who helped you to organized And how you feel about it 有趣的谈话 Describe an interesting discussion you had with your friend You should say: What the discussion was about What opinions you and your friend had Why you think the discussion was interesting And how you felt about it
168,1154,社交媒体上常刷的人/感兴趣的名人,0,,0,0,0,1,3357,4,1,社交媒体上常刷的人（确认新题） Describe a person who you follow on social media You should say: Who he/she is How you knew him/her What he/she posts on social media And explain why you follow him/her on social media 感兴趣的名人（确认保留） Describe a famous person you are interested in You should say: Who he/she is How you knew about him/her What he/she was like before he/she became famous And explain why you are interested in him/her
169,1151,有趣的歌曲/印象深刻的课程,19,事物,2,0,0,1,3354,4,0,有趣的歌曲 Describe an interesting song You should say: What the song is What story the song tells Whether the song is popular 印象深刻的课程 Describe a course that impressed you a lot You should say: What the course was about Where you took the course What you did during the course And explain why it impressed you a lot
170,1149,坏掉又修好的东西/免费物品,19,事物,3,0,0,1,3352,4,0,免费物品 Describe something you received for free You should say: What it was Who you received it from Where you received it And how you felt about it 掉又修好的东西 Describe something in your home you broke and then repaired You should say: What it is How you broke it How you repaired it And how you felt about it
171,1148,壮志未酬/想要的公寓和房子,19,事物,2,0,0,1,3351,4,0,壮志未酬 Describe an ambition that you haven't achieved You should say: What it is Why you haven't achieved it What you did And how you felt about it 想要的公寓或房子 Describe a house or an apartment you would like to live in You should say: What it is like Where it would be Why you would like to live in this house/apartment And how you feel about this house/apartment
172,1147,一个去过的新地方/乡村一隅,21,地点,1,0,0,1,3350,4,0,Describe a new place you visited You should say: Where it is When you went there Why you went there And explain how you feel about the place Describe a place in a village that you visited You should say: Where it is When you visited this place What you did there And how you feel about this place
173,1063,有趣的外国人/有名的运动员,0,,0,0,0,1,3140,4,0,Describe a foreign person who you have heard or known that you think is interesting Describe a famous athlete you know
174,1062,难学的技能/一件困难的事情,0,,0,0,0,1,3139,4,0,Describe a skill that was difficult for you to learn Describe a difficult thing you did
175,1061,希望养成的习惯/搬到(新家/)新学校,0,,0,0,0,1,3138,4,0,Describe a habit your friend has and you want to develop Describe a time when you moved to a new home or school
176,1060,花费超过预期的物品/困难的决定,0,,0,0,1,1,3137,4,0,Describe an item on which you spent more than expected Describe a difficult decision that you once made
177,1059,善待不喜欢的人/浪费时间的活动,0,,0,0,0,1,3136,4,0,Describe a time you were friendly to someone you didn't like Describe an activity you usually do that wastes your time
178,1058,等待特殊事情/早起/敬佩的商人,20,事件,3,0,0,1,3135,4,0,Describe a time when you waited for something special that would happen Describe a time when you got up early Describe a businessman that you admire
179,1057,度假之地/成功完成的事,0,,0,0,0,1,3134,4,0,Describe a place you visited on vacation and would like to recommend to others Describe a time you had to do something and had a positive result
180,1056,为家人骄傲/（自行车/摩托车/）汽车旅行/想学的感兴趣的技能,0,,0,0,1,1,3133,4,0,Describe a time when you felt proud of a family member Describe a bicycle/motorcycle/car trip you would like to go Describe something that you are interested to learn or improve
181,1055,小学印象最深的人/机智解决问题的人,0,,0,0,1,1,3132,4,0,Describe a person who impressed you most when you were in primary school Describe a person who solved a problem in a smart way
182,1054,激动人心的书/有创造力的人,0,,0,0,0,1,3131,4,0,Describe an exciting book that you enjoy reading Describe a creative person whose work you admire
183,1053,优质服务/咖啡馆,0,,0,0,0,1,3130,4,0,Describe a good service you received Describe a café you like to visit
184,1006,分享/健康文章/校外学习的重要事情,20,事件,1,0,0,1,2975,4,1,同学可以结合题库的具体问题，练习素材。 1. 为了更好的匹配每一道题，素材本身的字数会超过真实的考试同学们能表达字数。 2. 针对不同的问法，同学的开头和结尾需要进行调整。 3. 一定要注意表达的自然程度～必要时增加重音，表情和手势
185,1005,（保留）微笑的场合/海边活动/学习工作之余的活动,0,,0,0,1,1,2974,4,0,Describe an occasion when many people were smiling Describe a leisure activity on/near the sea that you want to try Describe an activity that you do after school/ work
186,1004,（保留）喜欢的歌手或演员/尊敬的老人,0,,0,0,0,1,2973,4,0,Describe your favorite singer or actor Describe someone who is older than you that you admire Describe a plan in your life (that is not related to work or study)
187,1003,（保留）做手工/社交媒体趣事/不太成功的经历,0,,0,0,0,1,2972,4,0,"Describe an art or craft activity (e.g. painting, woodwork, etc.) that you had (at school) Describe a time you saw something interesting on social media Describe a time when you tried to do something but was not very successful"
188,1002,（保留）禁用手机的场合/安静的地方,0,,0,0,0,1,2971,4,0,Describe an occasion when you were not allowed to use your mobile phone Describe a quiet place you like to spend your time in
189,1001,（保留）环保法律/当地新闻,0,,0,0,0,1,2970,4,0,Describe a law on environmental protection Describe a piece of local news that people are interested in
190,1000,（保留）想生活的城市/雇佣很多员工的公司/高楼,0,,0,0,0,1,2969,4,0,Describe a town or city where you would like to live in the future Describe a company where you live that employs a lot people Describe a tall building in your city you like or dislike
191,999,（保留）朋友争执/喜欢的电影/帮助朋友,0,,0,0,0,1,2968,4,0,Describe an argument two of your friends had Describe a movie that you like Describe a time when you helped a friend
192,998,（保留）智力游戏/想提升的天赋/生活计划,0,,0,0,0,1,2967,4,0,"Describe a puzzle you have played(Jigsaw, Crossword, etc.) Describe a natural talent (sports, music, etc) you want to improve"
193,950,拜访过但不想住的家/不喜欢的短途旅行,0,,0,0,0,1,2831,4,0,Describe a home that you visited but did not want to live in Describe a short trip you often take but do not like
194,949,喜欢的天气/喜欢的城镇区域,0,,0,0,0,1,2830,4,0,Describe a kind of weather you like Describe a part of a city or town you enjoy spending time in
195,948,电脑罢工/告诉朋友实情（低频）,0,,0,0,0,1,2829,4,0,Describe a time when your computer broke down Describe a time when you told your friend an important truth
196,947,许下的承诺/对家庭重要的东西（保留）,0,,0,0,1,1,2828,4,0,Describe a time you made a promise to someone Describe something important that has been kept in your family for a long time
197,946,现场体育比赛/教别人的技能/看过的体育比赛/喜欢的节目/想看的体育赛事/经常登录的网站,20,事件,1,0,0,1,2827,4,1,现场体育比赛/教别人的技能/看过的体育比赛/喜欢的节目/想看的体育赛事/经常登录的网站Describe a sports event you would like to watch Describe a sports competition you watched. Describe a website you often visit
198,945,童年喜欢的玩具/买到开心的东西/礼貌的人,0,,0,0,0,1,2826,4,0,Describe a toy you liked in your childhood Describe a thing that you bought and felt pleased about Describe a polite person you know
199,944,有趣的家乡传统/第一次吃的食物,0,,0,0,0,1,2825,4,0,Describe an interesting tradition in your country Describe a time when you ate something for the first time
200,943,发挥想象力/有趣的谈话/给别人建议（保留）,0,,0,0,1,1,2824,4,0,Describe a time you needed to use your imagination Describe an interesting conversation Describe a time when you gave advice to others
201,942,排久久的队/无聊的经历,0,,0,0,0,1,2823,4,0,Describe a time you had to wait in line (queue up) for a long time Describe a time when you felt bored
202,941,相见的名人/奇装异服的人（保留）,0,,0,0,0,1,2822,4,0,Describe a famous person you are interested in Describe a person who you think wears unusual clothes
203,940,完美的工作/在国外的短期工作,0,,0,0,0,1,2821,4,0,Describe a perfect job you would like to have in the future Describe a short term job you want to have in a foreign country
204,939,鼓励别人做不愿做的事/好消息（好消息非本季度考题),0,,0,0,1,1,2820,4,0,Describe a time when you encouraged someone to do something that he/she didn't want to do Describe a time when you received good news
205,938,迷路/野生动物,0,,0,0,0,1,2819,4,0,Describe a time when you were lost Describe a time when you got close to wild animals
206,860,聪明的人/有用的书,0,,0,0,0,1,2599,4,0,Describe a person who is intelligent Describe a book you read that you find useful
207,859,长久的追求 /不喜欢的对话,0,,0,0,0,1,2598,4,0,Describe an ambition that you have had for a long time Describe a conversation you were not interested in
208,858,改变想法/坦率的人,0,,0,0,0,1,2597,4,0,Describe a time when you changed your opinion Describe a person who you think is very open
209,857,喜欢的公共建筑/放松的地方/好消息,0,,0,0,0,1,2596,4,0,Describe an impressive public building that you enjoyed visiting Describe a place that can be good to relax Describe a time when you received good news
210,856,室内游戏/短期外国工作/遇到朋友时惊讶的情形,0,,0,0,0,1,2595,4,0,Describe an experience that you enjoyed an indoor game Describe a job you would like to do in a foreign country for a short term Describe a time when you were surprised to meet a friend
211,855,忘记的重要的事情/好决定,0,,0,0,0,1,2594,4,0,Describe an occasion when you forgot something important Describe a good decision you made recently
212,854,团队一员（团队合作）/第一次用外语交流,0,,0,0,0,1,2593,4,0,Describe something you enjoyed doing with a group of people Describe a friend who is a good leader Describe the time when you first talked in a foreign language
213,853,感兴趣的科学领域/偶尔参加的有些昂贵的活动,0,,0,0,0,1,2592,4,0,"Describe an area of science(physics,biology,psychology,etc) that interests you Describe an activity that you attend occasionally but a little expensive"
214,852,让你笑的电影/有活力的人,0,,0,0,0,1,2591,4,0,Describe a movie that made you laugh Describe a person who is full of energy
215,851,有趣的家乡传统/小时候教我技能的人,0,,0,0,0,1,2590,4,0,Describe an interesting tradition in your country Describe a person who taught you who taught you a skill when you were a child
216,850,歌词诗句/获奖经历/喜欢的照片,0,,0,0,0,1,2589,4,0,Describe a prize you have ever won Describe a line(or a few words) that you remember from a poem or song Describe a photo of you that you like
217,849,小孩子在公共场合不好的行为/有不喜欢的音乐的经历,0,,0,0,0,1,2588,4,0,Describe a misbehavior of children in the public Describe an event you experienced in which you didn’t like the music played
218,848,最近联系的老朋友/乐于助人的人/喜欢的一家人,0,,0,0,0,1,2587,4,0,Describe an old friend you got in contact again Describe a person who like to help others Describe a family that you like
220,479,参加的聚会/手工礼物,0,,0,0,0,1,1603,4,0,Describe a party that you joined Describe a present you received which was made by hand
221,477,想去的远行/买来不常用的东西/童年游戏,0,,0,0,0,1,1602,4,0,Describe a place you plan to travel to that is far away from your home Describe an item you bought but do not often use Describe a game that you played in your childhood
222,476,没见过但想了解的人/有趣的老人,0,,0,0,0,1,1601,4,0,Describe someone you have never seen but would like to know more about Describe an interesting old person
223,474,想写的书/祖父母工作,0,,0,0,0,1,1599,4,0,Describe a book you want to write Describe one of your grandparent’s jobs
224,468,没有空的时候/改变计划,0,,0,0,0,1,1593,4,0,Describe an occasion when you didn’t have enough time for something Describe a time that you had to change your mind or plan
225,466,第一次户外运动/空闲时光,0,,0,0,0,1,1591,4,0,Describe an outdoor sport you played for the first time Describe a time you enjoyed your free time
226,404,有趣的动物/改变计划/喜欢的杂志2,0,,0,0,0,1,1404,4,0,Describe an interesting animal Describe a time that you had to change your mind/plan Describe a magazine you enjoy reading
227,395,想参加的比赛/有趣的工作,0,,0,0,0,1,1403,4,0,Describe a competition you would like to take part in Describe an interesting job that you want to have in the future
228,394,童年好友/手工礼物/丢东西,0,,0,0,0,1,1402,4,0,Describe something important that you lost Describe a childhood friend of yours Describe something you made that you gave to other people
229,393,想去的远行/网站/网上搜信息,0,,0,0,0,1,1401,4,0,Describe a place you plan to travel to that is far away from your home Describe a website you like to visit Describe a time that you looked for information on the Internet
230,392,帮助别人/近期发生的开心的事,0,,0,0,0,1,1400,4,0,Describe a happy experience you had before Describe an occasion when you helped a person
231,391,安静的地方/帮助集中注意力的事/最喜欢的歌,0,,0,0,1,1,1399,4,0,Describe a quiet place you found Describe something that can help you concentrate on work/study Describe a favorite song of yours
232,390,只看过想要尝试的运动/朋友做过自己没做过的事,0,,0,0,0,1,1398,4,0,Describe a sport that you have watched （on TV）and want to try Describe something interesting that your friend has done but you haven’t
233,389,数学课学的有用技巧/健谈的人,0,,0,0,0,1,1397,4,0,Describe a person you know who is talkative Describe some useful skills you learned in a math class from your primary/high school
234,388,有趣的动物/改变计划/喜欢的杂志,0,,0,0,0,1,1396,4,0,Describe an interesting animal Describe a magazine you enjoy reading Describe a time that you had to change your mind/plan
235,387,参加的聚会/特殊场合穿的衣服,0,,0,0,0,1,1395,4,0,Describe a time that you wore a type of clothes for a special occasion Describe a party that you joined
236,386,第一部手机/街市购物,0,,0,0,0,1,1394,4,0,Describe the time when you received your first cell phone Describe a time that you were shopping in a street market.
237,385,向家人借东西/有故障的设备,0,,0,0,0,1,1393,4,0,Describe a time you borrowed something from friends or family Describe a time that a piece of equipment of yours was broken
238,384,喜欢的建筑/童年游戏,0,,0,0,0,1,1392,4,0,Describe a building you like Describe a game that you played in your childhood
239,383,在别人帮助下做的重要决定/家族企业,0,,0,0,0,1,1391,4,0,Describe an important decision you made with the help of other people Describe a family business you know
240,382,吓人经历/乘公共交通出行经历,0,,0,0,0,1,1390,4,0,Describe an experience when you were scared Describe a trip that you went on by public transportation
241,381,收钱作为礼物/喜欢的节目/被夸赞的经历/家里放松的地方,20,事件,1,0,0,1,1389,4,1,给钱作为礼物/漂亮物品/收到想要的物品/喜欢的节目 Describe a time when someone gave you money as a gift Describe an object that you think is beautiful. Describe a program you like to watch. Describe a time when someone gave you something that you really wanted.
242,380,环保人士/有趣的演讲,20,事件,2,0,0,1,1388,4,1,Describe a person who helps to protect the environment Describe an interesting talk or lecture
243,379,给你真正需要的东西/吃药,0,,0,0,0,1,1387,4,0,Describe something given to you that you really need Describe a time that you had some medicine
244,378,独自空闲时的活动/长期学习的技能,0,,0,0,0,1,1386,4,0,Describe an activity that you would do when you are alone in your free time Describe a skill that took you a long time to learn
245,377,青少年/令人发笑的电影或电视剧,0,,0,0,0,1,1385,4,0,Describe a teenager that you know Describe a film or TV program that made you laugh
246,376,投诉/糟糕服务/好法律,0,,0,0,0,1,1384,4,0,Describe a complaint that you made where you were satisfied with the result Describe an occasion when you received bad service Describe a good law in your country
247,375,有趣的地方/重要的植物/美丽的城市,0,,0,0,0,1,1383,4,0,Describe an interesting part of your country Describe an important plant in your country Describe a beautiful city that you know
248,374,有趣想见的人/喜剧演员/没见过但想见的人,0,,0,0,0,1,1382,4,0,Describe someone you haven’t seen before but you would like to know more Describe an interesting person that you would like to meet Describe a popular comic actor/actress in your country
249,373,学习的地方/最近读的书/二外,0,,0,0,0,1,1381,4,0,Describe an indoor or outdoor place where it is easy for you to study Describe the last book that you read Describe a second language (except English) that you want to learn
250,1669,看到野生动物的地方/特别的照片/公园&花园,21,地点,0,0,0,1,5274,4,1,Describe a place you have been to where you can see wild animals You should say: Where it is When you went there What animals you saw there How you feel about the place； Describe a photo that is special to you You should say: When and where it was taken Who are in the photo Why it is special to you And explain whether you will keep it for a long time； Describe a public park or garden You should say: Where it is What it is like How often you go there What you often do there And explain how you feel about it
251,563,想去但没时间做的事/户外运动,0,,0,0,0,1,1825,4,0,Describe a situation when you don't have enough time Describe an outdoor sport you played for the first time
252,557,游戏节目/不用学习或工作的一天,0,,0,0,0,1,1813,4,0,Describe a game show or a quiz program you watched on TV or online Describe a free day when you did not need to study or work
253,556,公园/糟糕的服务,0,,0,0,0,1,1812,4,0,Describe a park or garden you like visiting Describe an occasion when you received bad service
254,475,特殊场合吃食/健康生活方式,0,,0,0,0,1,1600,4,0,Describe a type of food people eat during a special event Describe a healthy lifestyle you know
255,473,好消息/网上搜信息/俊男靓女,0,,0,0,0,1,1598,4,0,Describe a piece of good news that you heard from the TV or the Internet Describe a time that you looked for information from the Internet Describe a beautiful woman or a handsome man that you have seen
256,472,喜欢到不喜欢的人/熊孩子,18,人物,1,0,0,1,1597,4,1,不喜欢到喜欢的人/熊孩子 Describe a person you disliked at first but ended up being friends with Describe a time when you saw children behave badly in public
257,471,历史时期/高智商的人/儿时榜样,0,,0,0,0,1,1596,4,0,Describe a historical period you would like to know about Describe an intelligent person that you know Describe a person you wanted to be similar to when you were growing up
258,470,以前不喜欢现在喜欢的科目/教晚辈新东西/对学习/工作有帮助的事,0,,0,0,0,1,1595,4,0,Describe a subject that you used to dislike but now are interested in Describe an occasion when you taught someone younger something new Describe something you do to help your study or work
259,469,公共设施/捡到遗失物,0,,0,0,0,1,1594,4,0,Describe a newly built public facility that has influenced your city Describe something you found
260,555,买来不常用的东西/保健方式/改变计划,0,,0,0,0,1,1811,4,0,Describe an item you bought but do not use often Describe something you do to keep healthy Describe a time when you had to change your mind/plan
261,467,参加的聚会/理想的房子,0,,0,0,0,1,1592,4,0,Describe a party that you attended Describe your ideal house
262,554,祖父母工作/有趣的老人,0,,0,0,0,1,1810,4,0,Describe one of your grandparents’ jobs Describe an interesting old person
263,553,喜欢穿的衣服/广告,0,,0,0,0,1,1809,4,0,Describe a piece of clothing you enjoy wearing Describe an advertisement you remember well
264,552,听到陌生人打电话/让你笑的小孩,0,,0,0,0,1,1808,4,0,Describe a time that you heard a stranger talking on the phone in the public place/ Describe a time a child made you laugh
265,551,交通工具故障/水上运动,0,,0,0,0,1,1807,4,0,Describe an experience when a vehicle you took broke down Describe a water sport you would like to try in the future
266,789,浪费时间/让你真正思考的电影,0,,0,0,0,1,2421,4,0,Describe an occasion when you wasted your time Describe a film that made you think a lot
267,550,实用技能/想获得的奖,0,,0,0,0,1,1806,4,0,Describe a practical skill you learned Describe a prize you want to win
268,787,做志愿者/让人放松的地方/喜欢的公共建筑,0,,0,0,0,1,2416,4,0,Describe a volunteering experience you have had Describe a place that can be good to relax Describe an impressive public building that you enjoyed visiting
269,549,给建议/利用网络解决问题,0,,0,0,0,1,1805,4,0,Describe a time when you gave advice to others Describe a time when you solved a problem through the Internet
270,786,成功的冒险/汽车旅行/想再去的城市,0,,0,0,0,1,2415,4,0,Describe a risk you have taken which had a positive result Describe a (long) car journey you went on Describe a city you have visited and want to go back to in the future
271,548,助你实现目标的人/乐于助人的人,0,,0,0,1,1,1804,4,0,Describe a person who encouraged and helped you to achieve a goal Describe a person who often helps others
272,785,从错误中学习/常用的手机应用/迷路,0,,0,0,0,1,2414,4,0,Describe a time when you learned from a mistake you have made Describe an application(program) you usually use on your phone/computer Describe an application(program) you usually use on your phone
273,547,早起/邀请聚餐,0,,0,0,0,1,1803,4,0,Describe an occasion when you got up extremely early Describe an occasion when you invited your family or friends to dinner
274,784,想了解的国外（文化）/想尝试的运动,0,,0,0,0,1,2413,4,0,Describe a foreign country(culture) you want to know more about Describe a sport you would like to try in the future
275,546,历史建筑/和朋友出去,0,,0,0,0,1,1802,4,0,Describe a historical building you have been to Describe an experience when you went out with your friends and had a good time
276,783,家人向你求助/尊敬的老人,0,,0,0,0,1,2412,4,0,Describe a time when a family member asked you for help Describe an old people you know and respect
277,545,喜欢的歌手/想见的外国名人,0,,0,0,0,1,1801,4,0,Describe your favourite singer or band Describe a foreign celebrity you want to meet in person
278,782,有领导力的朋友/感兴趣的大公司/遇到朋友时惊讶的情形,0,,0,0,0,1,2411,4,0,Describe a friend who is a good leader Describe a large company that you are interested in Describe a time when you were surprised to meet a friend
279,544,擅长外语的人/想法有趣的人,0,,0,0,0,1,1800,4,0,Describe a person who speaks a foreign language well Describe a person who has interesting ideas or opinions
280,781,污染的地方/发出噪音的人或物,0,,0,0,0,1,2410,4,0,Describe a place you visited that has been affected by pollution Describe someone or something that made a lot of noise
281,543,纪念品/旅游,0,,0,0,0,1,1799,4,0,Describe something special you took home from a tourist attraction Describe an unusual experience of travelling
282,780,穿最好的衫/享受的晚餐/很开心认识的人,0,,0,0,0,1,2409,4,0,Describe an occasion you wore the best clothes Describe a dinner that you really enjoyed Describe a person who you are happy to know
283,713,家乡的改变/帮助他人的经历,0,,0,0,0,1,2203,4,0,Describe a change that can improve your local area Describe a time when you helped a person
284,712,新闻中出现并想见的人/有趣的动物/不想做的工作,0,,0,0,0,1,2202,4,0,Describe a person in the news who you want to meet Describe an interesting animal you saw Describe a job you would not like to do in the future
285,711,尽力达成的目标/不用手机的场合,0,,0,0,0,1,2201,4,0,Describe a goal you set that you tried your best to achieve Describe an occasion that you could not use the mobile phone
286,710,买来一开始难用的东西/有用的新技能/困难的挑战/实用技能,0,,0,0,0,1,2200,4,0,Describe something you bought that it was difficult to use at first Describe a new skill you learned that you think is useful Describe a difficult challenge you met Describe a practical skill you learned
287,709,久伴的家人/教导你的人/在杂志上或网上看到的关于健康文章,0,,0,0,0,1,2199,4,0,Describe one of your family member you spend the most time with Describe a person who taught you something important Describe an article on health you read on magazine or the Internet
288,708,成功的小型公司/团队一员/穿过的制服,0,,0,0,0,1,2198,4,0,Describe a successful small company Describe a team where you were a member Describe a uniform that you have to wear in a school or company
289,707,重要旅程延误/某人给你道歉/重要的短信,0,,0,0,0,1,2197,4,0,Describe an important journey that was delayed Describe an experience that someone apologized to you Describe a piece of important news you got through text messages
290,706,拥挤的地方/乘坐公共交通的旅行/天气阻止你做的事情,0,,0,0,0,1,2196,4,0,Describe a crowded place you went to Describe an enjoyable journey by public transport Describe an occasion when weather prevented your activity
291,705,令人兴奋的活动/最近看过的演出,0,,0,0,0,1,2195,4,0,Describe an event that you were excited about Describe a performance you recently watched
292,645,健康运动/开心经历,0,,0,0,0,1,2022,4,0,Describe an activity you do to keep fit. Describe the happiest day you had
293,644,失而复得的东西/童年玩具,0,,0,0,0,1,2021,4,0,Describe something you lost and you got it back Describe a toy you liked in your childhood
294,643,花费很久准备的礼物/家乡特产,0,,0,0,0,1,2020,4,0,"Describe a gift that took you a lot of time to prepare Describe a popular product (food, handicraft...) made in the region you come from"
295,642,和他人无聊经历/骗朋友的经历,0,,0,0,0,1,2019,4,0,Describe an experience that you got bored when you were with others Describe a time when you did not tell a friend the truth
296,641,喜欢看的天空/想分享的电影,0,,0,0,0,1,2018,4,0,Describe a beautiful sky you enjoyed seeing Describe a film you would like to share with your friends
297,640,擅长工作的人/经常乘飞机的人,0,,0,0,0,1,2017,4,0,Describe a person who often travels by plane Describe a person who is good at his or her job
298,639,室内游戏/家庭休闲活动/一群人的快乐时光,0,,0,0,0,1,2016,4,0,Describe an experience that you enjoyed an indoor game Describe a leisure activity you do with your family
299,638,选工作（学习）建议/ 借东西,0,,0,0,0,1,2015,4,0,Describe an advice you received on choosing your major or work Describe something useful you borrowed from others
300,637,理想房子/公园,0,,0,0,0,1,2014,4,0,Describe an ideal house Describe a park/garden you like visiting
301,636,改变计划/错误信息,0,,0,0,0,1,2013,4,0,Describe a time that you had to change your mind/plan Describe an occasion when you got incorrect information
302,635,很累但是要保持清醒的经历/特殊的一天,0,,0,0,0,1,2012,4,0,Describe a time you were sleepy but had to stay awake Describe a special day you remember well
303,634,读写的地方/初遇某人/与陌生人有趣对话,0,,0,0,0,1,2011,4,0,Describe a place where you read and write(not your home) Describe an occasion when met someone for the first time Describe an interesting conversation you had with a stranger
304,633,多彩地方/童年学校,0,,0,0,0,1,2010,4,0,Describe a place you remember well that is full of colors Describe a school you went to in your childhood
305,632,家中照片/庆祝成就,0,,0,0,0,1,2009,4,0,Describe a picture or photograph in your home Describe an occasion when you celebrated an achievement
306,542,被骗/错误信息,0,,0,0,0,1,1798,4,0,Describe a time that someone didn’t tell you the whole truth about something Describe an occasion when you got incorrect information
